X,Y,OBJECTID,FACILITY_INTERNAL_ID,FACILITY_NAME,ADDRESS,ADDRESS_2,CITY,STATE,ZIP,ZIP_4,LAT,LON,STATE_FIPS,COUNTY,COUNTY_FIPS,TYPE_DESC,SUB_TYPE_DESC,TYPE_CODE,FACILITY_TYPE_CODE,WI_LICENSE_NUM,ASPEN_FACILITY_ID,MEDICARE_ID
-87.929195,43.21851,342,82371,SARAH CHUDNOW CAMPUS,10995 N Market St,,Mequon,WI,53092,4952,43.21851,-87.929195,55,Ozaukee,55089,NURSING HOME (NH),SNF ONLY,2,23,5017,P320,525682
-90.15255,44.696668,343,86228,THREE OAKS HEALTH SERVICES,209 Wilderness View Dr,,Marshfield,WI,54449,8357,44.696668,-90.15255,55,Marathon,55073,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,5018,5400,525684
-89.362401,42.608724,344,87145,WOODS CROSSING AT WOODS POINT,E401 23rd St,,Brodhead,WI,53520,2203,42.608724,-89.362401,55,Rock,55105,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,5019,P330,525683
-88.075119,42.690147,345,147773,WI VETERANS HOME-BOLAND HALL,21425 Spring St,,Union Grove,WI,53182,9707,42.690147,-88.075119,55,Racine,55101,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,5024,9550,525688
-91.069616,43.901057,346,167430,RAVENWOOD BEHAVIORAL HEALTH,962 Garland St E,,West Salem,WI,54669,1308,43.901057,-91.069616,55,La Crosse,55063,NURSING HOME (NH),LICENSED STATE ONLY,2,25,5025,P340,
-88.6987,43.414346,347,170596,CLEARVIEW BEHAVIORAL HEALTH I,198 County Road Df,,Juneau,WI,53039,9515,43.414346,-88.6987,55,Dodge,55027,NURSING HOME (NH),LICENSED STATE ONLY,2,25,5026,P341,
-89.284051,43.156657,348,212611,OAKWOOD VILLAGE EAST HEALTH AND REHAB CENTER,5833 American Pkwy,,Madison,WI,53718,8325,43.156657,-89.284051,55,Dane,55025,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,5029,9822,525692
-89.56466,44.89897,349,277981,RENNES HEALTH AND REHAB CENTER-WESTON,4810 Barbican Ave,,Weston,WI,54476,4186,44.89897,-89.56466,55,Marathon,55073,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,5030,9824,525699
-91.461285,44.778966,350,294563,DOVE HEALTHCARE-SOUTH,3656 Mall Dr,,Eau Claire,WI,54701,7634,44.778966,-91.461285,55,Eau Claire,55035,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,5031,9825,525701
-88.46897,43.05936,351,299484,LAKE COUNTRY HEALTH SERVICES,2195 N Summit Village Way,,Oconomowoc,WI,53066,8675,43.05936,-88.46897,55,Waukesha,55133,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,5032,9826,525702
-88.6987,43.414346,352,344331,CLEARVIEW BRAIN INJURY CENTER,198 County Road Df,,Juneau,WI,53039,9515,43.414346,-88.6987,55,Dodge,55027,NURSING HOME (NH),NF ONLY,2,24,5034,9827,52A461
-88.61234,44.01763,353,344947,EDEN REHAB SUITES AND GREEN HOUSE HOMES,3151 Eden Ct,,Oshkosh,WI,54904,6639,44.01763,-88.61234,55,Winnebago,55139,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,5035,9828,525704
-88.6987,43.414346,354,370875,CLEARVIEW BEHAVIORAL HEALTH II,198 County Road Df,,Juneau,WI,53039,9515,43.414346,-88.6987,55,Dodge,55027,NURSING HOME (NH),LICENSED STATE ONLY,2,25,5036,9830,
-92.700359,45.301707,355,371351,"CHRISTIAN COMMUNITY HOME OF OSCEOLA, INC",2650 65th Ave,,Osceola,WI,54020,4370,45.301707,-92.700359,55,Polk,55095,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,5037,9831,525706
-91.086865,45.473821,356,390329,"LADYSMITH LIVING CENTER, INC",1001 E 11th St N,,Ladysmith,WI,54848,1455,45.473821,-91.086865,55,Rusk,55107,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,5038,9832,525710
-91.358239,44.929754,357,399543,WI VETERANS HOME AT CHIPPEWA FALLS,2175 E Park Ave,,Chippewa Falls,WI,54729,3511,44.929754,-91.358239,55,Chippewa,55017,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,5039,9833,525708
-89.58145,44.8864,358,403653,PRIDE TLC THERAPY AND LIVING CAMPUS,7805 Birch St,,Weston,WI,54476,5219,44.8864,-89.58145,55,Marathon,55073,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,5040,9834,525711
-91.889284,44.887832,359,414773,NEIGHBORS - EAST NEIGHBORHOOD (THE),658 Howison Cir,,Menomonie,WI,54751,1603,44.887832,-91.889284,55,Dunn,55033,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,5041,9835,525713
-91.892198,44.887832,360,414780,NEIGHBORS - WEST NEIGHBORHOOD (THE),651 Howison Cir,,Menomonie,WI,54751,1603,44.887832,-91.892198,55,Dunn,55033,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,5042,9836,525714
-88.372961,44.299662,361,514342,"RECOVERY INN, AN EDURO HEALTHCARE COMMUNITY (THE)",2015 E Enterprise Avenue,,Appleton,WI,54913,,44.299662,-88.372961,55,Outagamie,55087,NURSING HOME (NH),SNF ONLY,2,23,5043,9838,525720
-91.520426,44.796126,362,524691,MARSHFIELD CLINIC COMFORT AND RECOVERY-EAU CLAIRE,2116 Craig Rd,,Eau Claire,WI,54701,6149,44.796126,-91.520426,55,Eau Claire,55035,NURSING HOME (NH),SNF ONLY,2,23,5044,9840,525721
-90.17704,44.67801,363,524872,MARSHFIELD CLINIC COMFORT AND RECOVERY-MARSHFIELD,1000 N Oak Ave,,Marshfield,WI,54449,5703,44.67801,-90.17704,55,Wood,55141,NURSING HOME (NH),SNF ONLY,2,23,5045,9841,525722
-87.948279,43.01242,364,526657,MARSHFIELD CLINIC COMFORT AND RECOVERY-WAUSAU,2727 Plaza Dr,,Wausau,WI,54401,4129,43.01242,-87.948279,55,Marathon,55073,NURSING HOME (NH),SNF ONLY,2,23,5046,9842,525723
-91.453,44.80837,365,540257,GRACE LUTHERAN COMMUNITIES - RIVER PINES,206 N Willson Dr,,Altoona,WI,54720,1274,44.80837,-91.453,55,Eau Claire,55035,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,5047,9843,525724
-91.453,44.80837,366,548758,GRACE LUTH COMMUNITIES-PRAIRIE POINTE REHAB SUITES,286 N Willson Dr,,Altoona,WI,54720,1274,44.80837,-91.453,55,Eau Claire,55035,NURSING HOME (NH),SNF ONLY,2,23,5048,9844,525725
-88.6987,43.414346,367,563780,CLEARVIEW BEHAVIORAL HEALTH III,198 County Road Df,,Juneau,WI,53039,9515,43.414346,-88.6987,55,Dodge,55027,NURSING HOME (NH),LICENSED STATE ONLY,2,25,5049,9845,
-88.6987,43.414346,368,571686,CLEARVIEW BEHAVIORIAL HEALTH IV,198 County Road Df,,Juneau,WI,53039,9515,43.414346,-88.6987,55,Dodge,55027,NURSING HOME (NH),LICENSED STATE ONLY,2,25,5050,9847,
-88.407794,42.57572,369,572162,GOLDEN YEARS OF LAKE GENEVA,611 Harmony Dr,,Lake Geneva,WI,53147,8800,42.57572,-88.407794,55,Walworth,55127,NURSING HOME (NH),SNF ONLY,2,23,5051,9448,525727
-88.989384,42.671822,370,573691,OAK PARK PLACE OF JANESVILLE,700 Myrtle Way,,Janesville,WI,53545,9111,42.671822,-88.989384,55,Rock,55105,NURSING HOME (NH),SNF ONLY,2,23,5052,9849,
-89.449754,43.03881,371,579262,OAK PARK PLACE OF NAKOMA,4327 Nakoma Rd,,Madison,WI,53711,3757,43.03881,-89.449754,55,Dane,55025,NURSING HOME (NH),SNF/NF DUAL CERT,2,21,5053,9850,
-89.381737,43.071709,372,582002,MIR TEST NH,1 W Wilson St,,Madison,WI,53703,3445,43.071709,-89.381737,55,Dane,55025,NURSING HOME (NH),LICENSED STATE ONLY,2,25,,MIR1234,
